"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"som.Vector.forEach (som.ForEachInterface)","21,690 ms (24.1%)","21,090 ms (24.1%)","44,324 ms (5.6%)","43,152 ms (5.6%)","40,807,761"
"deltablue.EqualityConstraint.execute ()","11,237 ms (12.5%)","10,965 ms (12.5%)","11,237 ms (1.4%)","10,965 ms (1.4%)","249,600,000"
"deltablue.Planner.addPropagate (deltablue.AbstractConstraint, int)","6,754 ms (7.5%)","6,568 ms (7.5%)","22,659 ms (2.8%)","21,898 ms (2.8%)","14,400,440"
"deltablue.AbstractConstraint.satisfy (int, deltablue.Planner)","4,069 ms (4.5%)","3,958 ms (4.5%)","30,801 ms (3.9%)","29,770 ms (3.9%)","14,400,560"
"som.Vector.isEmpty ()","3,460 ms (3.8%)","3,305 ms (3.8%)","3,460 ms (0.4%)","3,305 ms (0.4%)","81,603,000"
"deltablue.BinaryConstraint.getOutput ()","3,085 ms (3.4%)","2,919 ms (3.3%)","3,085 ms (0.4%)","2,919 ms (0.4%)","74,400,720"
"som.Vector.removeFirst ()","2,783 ms (3.1%)","2,731 ms (3.1%)","4,183 ms (0.5%)","4,060 ms (0.5%)","33,601,080"
"som.Vector.append (Object)","2,700 ms (3%)","2,602 ms (3%)","2,736 ms (0.3%)","2,637 ms (0.3%)","60,001,928"
"deltablue.ScaleConstraint.execute ()","2,592 ms (2.9%)","2,497 ms (2.9%)","2,592 ms (0.3%)","2,497 ms (0.3%)","55,200,960"
"deltablue.Planner.makePlan (som.Vector)","2,471 ms (2.7%)","2,420 ms (2.8%)","8,142 ms (1%)","7,904 ms (1%)","200"
"deltablue.BinaryConstraint.isSatisfied ()","2,300 ms (2.6%)","2,273 ms (2.6%)","2,300 ms (0.3%)","2,273 ms (0.3%)","52,800,560"
"deltablue.Planner.addConstraintsConsumingTo (deltablue.Variable, som.Vector)","2,210 ms (2.5%)","2,142 ms (2.5%)","6,335 ms (0.8%)","6,147 ms (0.8%)","26,400,800"
"deltablue.Strength.weakest (deltablue.Strength)","1,951 ms (2.2%)","1,900 ms (2.2%)","2,924 ms (0.4%)","2,842 ms (0.4%)","24,000,240"
"deltablue.ScaleConstraint.recalculate ()","1,495 ms (1.7%)","1,484 ms (1.7%)","3,333 ms (0.4%)","3,257 ms (0.4%)","12,000,240"
"deltablue.BinaryConstraint.recalculate ()","1,461 ms (1.6%)","1,395 ms (1.6%)","3,275 ms (0.4%)","3,151 ms (0.4%)","12,000,000"
"deltablue.Variable.addConstraint (deltablue.AbstractConstraint)","1,431 ms (1.6%)","1,388 ms (1.6%)","2,225 ms (0.3%)","2,154 ms (0.3%)","16,800,240"
"deltablue.Planner.removePropagateFrom (deltablue.Variable)","1,317 ms (1.5%)","1,281 ms (1.5%)","9,720 ms (1.2%)","9,475 ms (1.2%)","200"
"deltablue.Planner.incrementalAdd (deltablue.AbstractConstraint)","1,250 ms (1.4%)","1,217 ms (1.4%)","32,371 ms (4.1%)","31,291 ms (4.1%)","7,200,360"
"som.Vector.with (Object)","1,277 ms (1.4%)","1,212 ms (1.4%)","1,901 ms (0.2%)","1,826 ms (0.2%)","14,400,840"
"deltablue.BinaryConstraint.chooseMethod (int)","1,257 ms (1.4%)","1,200 ms (1.4%)","1,975 ms (0.2%)","1,899 ms (0.2%)","12,000,080"
"som.Dictionary.at (som.Dictionary.CustomHash)","1,214 ms (1.3%)","1,178 ms (1.3%)","2,851 ms (0.4%)","2,743 ms (0.4%)","7,200,242"
"deltablue.Strength.weaker (deltablue.Strength)","1,188 ms (1.3%)","1,151 ms (1.3%)","1,188 ms (0.1%)","1,151 ms (0.1%)","28,800,240"
"deltablue.Planner.projectionTest (int)","1,083 ms (1.2%)","1,037 ms (1.2%)","39,856 ms (5%)","38,771 ms (5%)","40"
"deltablue.AbstractConstraint.addConstraint (deltablue.Planner)","980 ms (1.1%)","956 ms (1.1%)","32,031 ms (4%)","30,932 ms (4%)","7,200,240"
"deltablue.Strength.of (deltablue.Strength.Sym)","678 ms (0.8%)","641 ms (0.7%)","3,530 ms (0.4%)","3,385 ms (0.4%)","7,200,242"
"som.Dictionary.getBucket (int)","658 ms (0.7%)","629 ms (0.7%)","985 ms (0.1%)","940 ms (0.1%)","7,200,242"
"deltablue.Strength.stronger (deltablue.Strength)","611 ms (0.7%)","594 ms (0.7%)","611 ms (0.1%)","594 ms (0.1%)","14,400,440"
"deltablue.AbstractConstraint.inputsKnown (int)","612 ms (0.7%)","590 ms (0.7%)","1,031 ms (0.1%)","1,003 ms (0.1%)","7,200,280"
"deltablue.Planner.constraintsConsuming (deltablue.Variable, som.ForEachInterface)","602 ms (0.7%)","589 ms (0.7%)","5,482 ms (0.7%)","5,333 ms (0.7%)","7,200,280"
"deltablue.ScaleConstraint.addToGraph ()","541 ms (0.6%)","522 ms (0.6%)","1,845 ms (0.2%)","1,793 ms (0.2%)","2,400,000"
"deltablue.Variable.value (int)","466 ms (0.5%)","453 ms (0.5%)","671 ms (0.1%)","655 ms (0.1%)","4,800,080"
"deltablue.BinaryConstraint.inputsHasOne (som.TestInterface)","418 ms (0.5%)","412 ms (0.5%)","418 ms (0.1%)","412 ms (0.1%)","7,200,080"
"deltablue.BinaryConstraint.inputsDo (som.ForEachInterface)","383 ms (0.4%)","365 ms (0.4%)","383 ms (0%)","365 ms (0%)","9,600,000"
"deltablue.Strength.absoluteWeakest ()","347 ms (0.4%)","325 ms (0.4%)","347 ms (0%)","325 ms (0%)","7,140,319"
"som.IdentityDictionary$IdEntry.match (int, Object)","326 ms (0.4%)","324 ms (0.4%)","326 ms (0%)","324 ms (0%)","7,200,242"
"som.Dictionary.getBucketIdx (int)","327 ms (0.4%)","310 ms (0.4%)","327 ms (0%)","310 ms (0%)","7,200,266"
"deltablue.Planner.newMark ()","318 ms (0.4%)","302 ms (0.3%)","318 ms (0%)","302 ms (0%)","7,200,560"
"som.Dictionary.hash (som.Dictionary.CustomHash)","325 ms (0.4%)","300 ms (0.3%)","325 ms (0%)","300 ms (0%)","7,200,266"
"deltablue.BinaryConstraint.addToGraph ()","310 ms (0.3%)","294 ms (0.3%)","914 ms (0.1%)","868 ms (0.1%)","2,400,000"
"deltablue.BinaryConstraint.markUnsatisfied ()","289 ms (0.3%)","284 ms (0.3%)","289 ms (0%)","284 ms (0%)","7,200,080"
"deltablue.Planner.chainTest (int)","244 ms (0.3%)","238 ms (0.3%)","50,211 ms (6.3%)","48,566 ms (6.3%)","40"
"deltablue.UnaryConstraint.recalculate ()","220 ms (0.2%)","216 ms (0.2%)","327 ms (0%)","315 ms (0%)","2,400,360"
"deltablue.UnaryConstraint.addToGraph ()","212 ms (0.2%)","206 ms (0.2%)","529 ms (0.1%)","515 ms (0.1%)","2,400,240"
"deltablue.UnaryConstraint.chooseMethod (int)","216 ms (0.2%)","203 ms (0.2%)","325 ms (0%)","309 ms (0%)","2,400,480"
"som.Vector.at (int)","203 ms (0.2%)","202 ms (0.2%)","203 ms (0%)","202 ms (0%)","4,799,920"
"java.util.Arrays.setAll (Object[], java.util.function.IntFunction)","186 ms (0.2%)","165 ms (0.2%)","336 ms (0%)","295 ms (0%)","40"
"deltablue.ScaleConstraint.inputsDo (som.ForEachInterface)","109 ms (0.1%)","103 ms (0.1%)","109 ms (0%)","103 ms (0%)","2,400,080"
"deltablue.AbstractConstraint.isInput ()","106 ms (0.1%)","98.9 ms (0.1%)","106 ms (0%)","98.9 ms (0%)","2,400,160"
"java.util.Arrays.copyOf (Object[], int, Class)","24.8 ms (0%)","24.7 ms (0%)","25.2 ms (0%)","25.0 ms (0%)","5,373"
"Run.reportBenchmark ()","13.7 ms (0%)","13.2 ms (0%)","30.8 ms (0%)","27.4 ms (0%)","1"
"java.util.Arrays.copyOf (Object[], int)","10.8 ms (0%)","10.8 ms (0%)","35.9 ms (0%)","35.6 ms (0%)","7,882"
"java.lang.String.charAt (int)","9.78 ms (0%)","7.96 ms (0%)","15.2 ms (0%)","13.2 ms (0%)","28,088"
"som.Vector.remove (Object)","7.58 ms (0%)","7.55 ms (0%)","70.3 ms (0%)","70.0 ms (0%)","400"
"deltablue.Plan.execute ()","3.90 ms (0%)","3.80 ms (0%)","29,283 ms (3.7%)","28,514 ms (3.7%)","5,600"
"deltablue.Planner.change (deltablue.Variable, int)","3.22 ms (0%)","3.22 ms (0%)","23,581 ms (3%)","22,995 ms (3%)","160"
"deltablue.Planner.incrementalRemove (deltablue.AbstractConstraint)","3.0 ms (0%)","3.1 ms (0%)","14,373 ms (1.8%)","14,011 ms (1.8%)","200"
"java.lang.String.isLatin1 ()","2.83 ms (0%)","2.75 ms (0%)","2.83 ms (0%)","2.75 ms (0%)","31,295"
"java.lang.StringLatin1.charAt (byte[], int)","2.74 ms (0%)","2.67 ms (0%)","2.74 ms (0%)","2.67 ms (0%)","28,088"
"java.lang.ClassLoader.defineClass (String, byte[], int, int, java.security.ProtectionDomain)","2.80 ms (0%)","2.55 ms (0%)","6.8 ms (0%)","5.71 ms (0%)","38"
"deltablue.Planner.extractPlanFromConstraints (som.Vector)","1.94 ms (0%)","1.96 ms (0%)","8,145 ms (1%)","7,907 ms (1%)","200"
"deltablue.Strength.createStrengthConstants ()","1.43 ms (0%)","1.43 ms (0%)","2.79 ms (0%)","2.75 ms (0%)","1"
"Run.printResult (long)","1.43 ms (0%)","1.42 ms (0%)","5.44 ms (0%)","4.96 ms (0%)","40"
"java.util.concurrent.ConcurrentHashMap.get (Object)","1.9 ms (0%)","1.11 ms (0%)","1.75 ms (0%)","1.73 ms (0%)","758"
"java.lang.String.length ()","1.11 ms (0%)","1.6 ms (0%)","1.64 ms (0%)","1.57 ms (0%)","6,934"
"java.util.zip.Inflater.inflate (byte[], int, int)","0.836 ms (0%)","0.827 ms (0%)","0.977 ms (0%)","0.963 ms (0%)","107"
"Run.getSuiteFromName (String)","1.7 ms (0%)","0.827 ms (0%)","2.17 ms (0%)","1.84 ms (0%)","1"
"java.lang.String.hashCode ()","0.813 ms (0%)","0.740 ms (0%)","1.8 ms (0%)","0.996 ms (0%)","4,390"
"java.io.FileOutputStream.write (byte[], int, int)","1.18 ms (0%)","0.718 ms (0%)","1.19 ms (0%)","0.730 ms (0%)","44"
"java.lang.ClassLoader.findBootstrapClassOrNull (String)","0.670 ms (0%)","0.659 ms (0%)","0.864 ms (0%)","0.857 ms (0%)","52"
"java.lang.String.coder ()","0.581 ms (0%)","0.547 ms (0%)","0.581 ms (0%)","0.547 ms (0%)","10,146"
"deltablue.AbstractConstraint.destroyConstraint (deltablue.Planner)","0.684 ms (0%)","0.519 ms (0%)","14,409 ms (1.8%)","14,045 ms (1.8%)","200"
"java.lang.AbstractStringBuilder.append (String)","0.506 ms (0%)","0.498 ms (0%)","3.14 ms (0%)","3.8 ms (0%)","1,040"
"java.util.concurrent.ConcurrentHashMap.putVal (Object, Object, boolean)","0.498 ms (0%)","0.490 ms (0%)","1.0 ms (0%)","0.970 ms (0%)","242"
"Run.runBenchmark ()","0.509 ms (0%)","0.490 ms (0%)","90,110 ms (11.3%)","87,377 ms (11.3%)","1"
"java.lang.AbstractStringBuilder.putStringAt (int, String, int, int)","0.480 ms (0%)","0.475 ms (0%)","1.3 ms (0%)","1.1 ms (0%)","1,040"
"Run.printTotal ()","0.397 ms (0%)","0.396 ms (0%)","0.681 ms (0%)","0.668 ms (0%)","1"
"java.util.zip.ZipFile.getInputStream (java.util.zip.ZipEntry)","0.403 ms (0%)","0.393 ms (0%)","1.47 ms (0%)","1.40 ms (0%)","39"
"deltablue.Variable.removeConstraint (deltablue.AbstractConstraint)","1.0 ms (0%)","0.389 ms (0%)","71.3 ms (0%)","70.4 ms (0%)","400"
"sun.nio.cs.UTF_8$Encoder.encodeArrayLoop (java.nio.CharBuffer, java.nio.ByteBuffer)","0.397 ms (0%)","0.384 ms (0%)","0.726 ms (0%)","0.709 ms (0%)","44"
"jdk.internal.loader.URLClassPath$JarLoader.checkResource (String, boolean, java.util.jar.JarEntry)","0.384 ms (0%)","0.382 ms (0%)","4.25 ms (0%)","4.9 ms (0%)","38"
"java.lang.String.substring (int, int)","0.376 ms (0%)","0.377 ms (0%)","1.8 ms (0%)","1.6 ms (0%)","712"
"java.lang.String.indexOf (int, int)","1.0 ms (0%)","0.375 ms (0%)","1.77 ms (0%)","1.13 ms (0%)","923"
"java.lang.Math.min (int, int)","0.484 ms (0%)","0.374 ms (0%)","0.484 ms (0%)","0.374 ms (0%)","7,129"
"deltablue.UnaryConstraint.removeFromGraph ()","0.374 ms (0%)","0.367 ms (0%)","71.7 ms (0%)","70.8 ms (0%)","400"
"java.lang.StringLatin1.indexOf (byte[], int, int)","0.358 ms (0%)","0.358 ms (0%)","0.617 ms (0%)","0.613 ms (0%)","923"
"Run.measure (Benchmark)","0.343 ms (0%)","0.344 ms (0%)","90,077 ms (11.3%)","87,347 ms (11.3%)","40"
"DeltaBlue.innerBenchmarkLoop (int)","0.348 ms (0%)","0.341 ms (0%)","90,071 ms (11.3%)","87,342 ms (11.3%)","40"
"java.lang.AbstractStringBuilder.ensureCapacityInternal (int)","0.358 ms (0%)","0.326 ms (0%)","0.762 ms (0%)","0.719 ms (0%)","1,742"
"java.util.concurrent.ConcurrentHashMap.tabAt (java.util.concurrent.ConcurrentHashMap.Node[], int)","0.316 ms (0%)","0.308 ms (0%)","0.420 ms (0%)","0.405 ms (0%)","1,326"
"jdk.internal.loader.BuiltinClassLoader.loadClassOrNull (String, boolean)","0.314 ms (0%)","0.304 ms (0%)","24.9 ms (0%)","23.5 ms (0%)","86"
"som.Vector.sort (java.util.Comparator)","0.307 ms (0%)","0.300 ms (0%)","0.422 ms (0%)","0.409 ms (0%)","200"
"java.lang.ref.Cleaner.register (Object, Runnable)","0.298 ms (0%)","0.293 ms (0%)","0.546 ms (0%)","0.528 ms (0%)","71"
"java.lang.StringLatin1.newString (byte[], int, int)","0.293 ms (0%)","0.290 ms (0%)","0.637 ms (0%)","0.634 ms (0%)","1,151"
"java.lang.AbstractStringBuilder.putStringAt (int, String)","0.296 ms (0%)","0.288 ms (0%)","1.60 ms (0%)","1.58 ms (0%)","1,040"
"java.lang.AbstractStringBuilder.append (char)","0.270 ms (0%)","0.274 ms (0%)","0.456 ms (0%)","0.445 ms (0%)","574"
"java.lang.String.getBytes (byte[], int, int, byte, int)","0.271 ms (0%)","0.268 ms (0%)","0.344 ms (0%)","0.340 ms (0%)","1,040"
"java.util.Arrays.copyOfRange (byte[], int, int)","0.269 ms (0%)","0.267 ms (0%)","0.326 ms (0%)","0.320 ms (0%)","1,196"
"java.lang.StringLatin1.replace (byte[], char, char)","0.260 ms (0%)","0.260 ms (0%)","0.540 ms (0%)","0.532 ms (0%)","305"
"java.util.Objects.requireNonNull (Object)","0.307 ms (0%)","0.257 ms (0%)","0.307 ms (0%)","0.257 ms (0%)","2,270"
"java.util.zip.ZipFile.getZipEntry (String, int)","0.262 ms (0%)","0.256 ms (0%)","0.691 ms (0%)","0.676 ms (0%)","38"
"Harness.processArguments (String[])","0.262 ms (0%)","0.251 ms (0%)","14.6 ms (0%)","13.5 ms (0%)","1"
"java.lang.String.equals (Object)","0.271 ms (0%)","0.233 ms (0%)","0.371 ms (0%)","0.322 ms (0%)","1,587"
"java.nio.CharBuffer.wrap (char[], int, int)","0.228 ms (0%)","0.225 ms (0%)","0.391 ms (0%)","0.381 ms (0%)","44"
"java.io.PrintStream.println (String)","0.221 ms (0%)","0.219 ms (0%)","4.77 ms (0%)","4.22 ms (0%)","43"
"jdk.internal.loader.BuiltinClassLoader.defineClass (String, jdk.internal.loader.Resource)","0.235 ms (0%)","0.213 ms (0%)","14.8 ms (0%)","13.8 ms (0%)","38"
"java.util.zip.ZipFile$Source.getEntryPos (String, boolean)","0.209 ms (0%)","0.212 ms (0%)","0.842 ms (0%)","0.815 ms (0%)","39"
"java.io.RandomAccessFile.read (byte[], int, int)","0.212 ms (0%)","0.212 ms (0%)","0.212 ms (0%)","0.212 ms (0%)","78"
"java.lang.Class.getPackageName ()","0.209 ms (0%)","0.207 ms (0%)","0.584 ms (0%)","0.568 ms (0%)","195"
"Run.lambda$getSuiteFromName$2 ()","0.219 ms (0%)","0.205 ms (0%)","0.270 ms (0%)","0.255 ms (0%)","1"
"java.lang.StringLatin1.lastIndexOf (byte[], int, int)","0.197 ms (0%)","0.199 ms (0%)","0.254 ms (0%)","0.243 ms (0%)","368"
"java.lang.StringConcatHelper.simpleConcat (Object, Object)","0.207 ms (0%)","0.198 ms (0%)","0.776 ms (0%)","0.756 ms (0%)","60"
"java.util.Arrays.copyOf (byte[], int)","0.193 ms (0%)","0.194 ms (0%)","0.220 ms (0%)","0.219 ms (0%)","396"
"java.io.PrintStream.writeln (String)","0.202 ms (0%)","0.193 ms (0%)","4.52 ms (0%)","3.97 ms (0%)","43"
"java.util.concurrent.ConcurrentHashMap.computeIfAbsent (Object, java.util.function.Function)","0.192 ms (0%)","0.192 ms (0%)","0.552 ms (0%)","0.532 ms (0%)","58"
"java.io.BufferedWriter.write (String, int, int)","0.195 ms (0%)","0.192 ms (0%)","0.452 ms (0%)","0.441 ms (0%)","87"
"java.util.concurrent.ConcurrentHashMap.addCount (long, int)","0.216 ms (0%)","0.190 ms (0%)","0.319 ms (0%)","0.292 ms (0%)","273"
"java.lang.StringBuilder.append (String)","0.206 ms (0%)","0.188 ms (0%)","3.37 ms (0%)","3.29 ms (0%)","1,040"
"java.util.zip.InflaterInputStream.read (byte[], int, int)","0.197 ms (0%)","0.184 ms (0%)","2.70 ms (0%)","2.36 ms (0%)","68"
"java.lang.AbstractStringBuilder.append (int)","0.174 ms (0%)","0.181 ms (0%)","0.349 ms (0%)","0.333 ms (0%)","122"
"java.lang.StringConcatHelper.newArray (long)","0.181 ms (0%)","0.180 ms (0%)","0.400 ms (0%)","0.390 ms (0%)","365"
"java.lang.StringBuilder.toString ()","0.180 ms (0%)","0.173 ms (0%)","0.580 ms (0%)","0.574 ms (0%)","533"
"java.lang.System.getSecurityManager ()","0.171 ms (0%)","0.169 ms (0%)","0.252 ms (0%)","0.245 ms (0%)","551"
"java.lang.ClassLoader.checkName (String)","0.169 ms (0%)","0.169 ms (0%)","0.768 ms (0%)","0.752 ms (0%)","176"
"sun.net.www.ParseUtil.firstEncodeIndex (String)","0.164 ms (0%)","0.169 ms (0%)","0.496 ms (0%)","0.493 ms (0%)","38"
"deltablue.Strength.createStrengthTable ()","0.175 ms (0%)","0.167 ms (0%)","1.80 ms (0%)","1.78 ms (0%)","1"
"java.lang.String.replace (char, char)","0.199 ms (0%)","0.165 ms (0%)","0.787 ms (0%)","0.741 ms (0%)","305"
"java.lang.Class.getName ()","0.194 ms (0%)","0.165 ms (0%)","0.194 ms (0%)","0.165 ms (0%)","620"
"sun.net.util.URLUtil.urlNoFragString (java.net.URL)","0.167 ms (0%)","0.164 ms (0%)","1.4 ms (0%)","1.2 ms (0%)","38"
"jdk.internal.loader.URLClassPath$JarLoader$2.getBytes ()","0.165 ms (0%)","0.163 ms (0%)","3.77 ms (0%)","3.37 ms (0%)","38"
"java.lang.Class.getClassLoader ()","0.179 ms (0%)","0.162 ms (0%)","0.289 ms (0%)","0.271 ms (0%)","584"
"sun.net.www.protocol.jar.Handler.parseURL (java.net.URL, String, int, int)","0.165 ms (0%)","0.159 ms (0%)","2.49 ms (0%)","2.40 ms (0%)","38"
"java.lang.ref.ReferenceQueue.poll ()","0.415 ms (0%)","0.159 ms (0%)","0.442 ms (0%)","0.186 ms (0%)","873"
"java.lang.StringLatin1.regionMatchesCI (byte[], int, byte[], int, int)","0.165 ms (0%)","0.155 ms (0%)","0.567 ms (0%)","0.552 ms (0%)","114"
"java.nio.charset.CharsetEncoder.encode (java.nio.CharBuffer, java.nio.ByteBuffer, boolean)","0.154 ms (0%)","0.151 ms (0%)","1.3 ms (0%)","1.0 ms (0%)","44"
"java.lang.StringLatin1.hashCode (byte[])","0.149 ms (0%)","0.149 ms (0%)","0.149 ms (0%)","0.149 ms (0%)","830"
"java.lang.String.lastIndexOf (int, int)","0.145 ms (0%)","0.143 ms (0%)","0.466 ms (0%)","0.449 ms (0%)","368"
"java.lang.StringBuilder.append (char)","0.165 ms (0%)","0.143 ms (0%)","0.642 ms (0%)","0.611 ms (0%)","574"
"jdk.internal.loader.Resource.getBytes ()","0.149 ms (0%)","0.141 ms (0%)","3.59 ms (0%)","3.19 ms (0%)","38"
"java.lang.String.regionMatches (boolean, int, String, int, int)","0.132 ms (0%)","0.139 ms (0%)","0.797 ms (0%)","0.775 ms (0%)","114"
"java.lang.String.getChars (int, int, char[], int)","0.139 ms (0%)","0.135 ms (0%)","0.224 ms (0%)","0.217 ms (0%)","87"
"java.io.BufferedOutputStream.flushBuffer ()","0.138 ms (0%)","0.135 ms (0%)","1.33 ms (0%)","0.867 ms (0%)","88"
"java.util.WeakHashMap.put (Object, Object)","0.136 ms (0%)","0.133 ms (0%)","0.288 ms (0%)","0.275 ms (0%)","39"
"java.lang.ClassLoader.findLoadedClass (String)","0.132 ms (0%)","0.131 ms (0%)","0.584 ms (0%)","0.566 ms (0%)","86"
"java.net.URLStreamHandler.toExternalForm (java.net.URL)","0.131 ms (0%)","0.131 ms (0%)","0.799 ms (0%)","0.783 ms (0%)","38"
"jdk.internal.loader.BuiltinClassLoader.findClassOnClassPathOrNull (String)","0.139 ms (0%)","0.130 ms (0%)","21.9 ms (0%)","20.6 ms (0%)","38"
"java.lang.StringLatin1.indexOfChar (byte[], int, int, int)","0.130 ms (0%)","0.129 ms (0%)","0.130 ms (0%)","0.129 ms (0%)","885"
"java.lang.ClassLoader.checkCerts (String, java.security.CodeSource)","0.137 ms (0%)","0.129 ms (0%)","0.384 ms (0%)","0.365 ms (0%)","38"
"java.lang.String.startsWith (String, int)","0.122 ms (0%)","0.126 ms (0%)","0.238 ms (0%)","0.231 ms (0%)","207"
"java.lang.String.lastIndexOf (int)","0.129 ms (0%)","0.125 ms (0%)","0.761 ms (0%)","0.737 ms (0%)","330"
"java.util.Objects.equals (Object, Object)","0.134 ms (0%)","0.123 ms (0%)","0.191 ms (0%)","0.180 ms (0%)","891"
"jdk.internal.misc.Unsafe.allocateUninitializedArray (Class, int)","0.128 ms (0%)","0.121 ms (0%)","0.184 ms (0%)","0.178 ms (0%)","365"
"deltablue.Strength.<clinit> ()","0.132 ms (0%)","0.121 ms (0%)","5.28 ms (0%)","5.19 ms (0%)","1"
"java.lang.String.indexOf (int)","0.129 ms (0%)","0.120 ms (0%)","1.31 ms (0%)","0.672 ms (0%)","363"
"sun.nio.cs.StreamEncoder.implWrite (java.nio.CharBuffer)","0.120 ms (0%)","0.118 ms (0%)","1.17 ms (0%)","1.14 ms (0%)","44"
"sun.nio.cs.StreamEncoder.writeBytes ()","0.121 ms (0%)","0.118 ms (0%)","1.74 ms (0%)","1.26 ms (0%)","44"
"java.lang.StringLatin1.canEncode (int)","0.145 ms (0%)","0.115 ms (0%)","0.145 ms (0%)","0.115 ms (0%)","2,432"
"java.util.zip.ZipFile.getEntry (String)","0.117 ms (0%)","0.115 ms (0%)","1.65 ms (0%)","1.61 ms (0%)","38"
"sun.net.www.protocol.jar.Handler.parseContextSpec (java.net.URL, String)","0.115 ms (0%)","0.114 ms (0%)","0.897 ms (0%)","0.856 ms (0%)","38"
"som.IdentityDictionary.newEntry (som.Dictionary.CustomHash, Object, int)","0.114 ms (0%)","0.113 ms (0%)","0.114 ms (0%)","0.113 ms (0%)","16"
"java.lang.StringConcatHelper.mix (long, String)","0.113 ms (0%)","0.111 ms (0%)","0.205 ms (0%)","0.199 ms (0%)","172"
"java.util.WeakHashMap.remove (Object)","0.112 ms (0%)","0.111 ms (0%)","0.261 ms (0%)","0.252 ms (0%)","78"
"java.util.zip.ZipFile$ZipFileInputStream.initDataOffset ()","0.114 ms (0%)","0.108 ms (0%)","0.910 ms (0%)","0.624 ms (0%)","39"
"java.io.RandomAccessFile.seek (long)","0.367 ms (0%)","0.107 ms (0%)","0.367 ms (0%)","0.107 ms (0%)","78"
"jdk.internal.loader.BuiltinClassLoader.findLoadedModule (String)","0.105 ms (0%)","0.103 ms (0%)","0.711 ms (0%)","0.693 ms (0%)","86"
"java.util.concurrent.ConcurrentHashMap.replaceNode (Object, Object, Object)","0.104 ms (0%)","0.102 ms (0%)","0.224 ms (0%)","0.219 ms (0%)","68"
"java.lang.Character.toLowerCase (int)","0.101 ms (0%)","0.101 ms (0%)","0.237 ms (0%)","0.235 ms (0%)","228"
"java.io.PrintStream.write (byte[], int, int)","0.103 ms (0%)","0.101 ms (0%)","1.51 ms (0%)","1.4 ms (0%)","44"
"java.lang.CharacterDataLatin1.toLowerCase (int)","0.102 ms (0%)","0.099 ms (0%)","0.140 ms (0%)","0.138 ms (0%)","380"
"java.util.concurrent.ConcurrentHashMap.spread (int)","0.113 ms (0%)","0.098 ms (0%)","0.113 ms (0%)","0.098 ms (0%)","1,126"
"java.util.zip.ZipFile$ZipFileInputStream.read (byte[], int, int)","0.105 ms (0%)","0.097 ms (0%)","1.33 ms (0%)","1.2 ms (0%)","39"
"sun.nio.cs.UTF_8$Encoder.encodeLoop (java.nio.CharBuffer, java.nio.ByteBuffer)","0.102 ms (0%)","0.097 ms (0%)","0.858 ms (0%)","0.836 ms (0%)","44"
